title,real_abstract,generated_abstract,bleu_score,rouge_score,meteor_score
"Proof of a modular relation between 1-, 2- and 3-loop Feynman diagrams
  on a torus","  The coefficients of the higher-derivative terms in the low energy expansion
of genus-one graviton Type II superstring scattering amplitudes are determined
by integrating sums of non-holomorphic modular functions over the complex
structure modulus of a torus. In the case of the four-graviton amplitude, each
of these modular functions is a multiple sum associated with a Feynman diagram
for a free massless scalar field on the torus. The lines in each diagram join
pairs of vertex insertion points and the number of lines defines its weight
$w$, which corresponds to its order in the low energy expansion. Previous
results concerning the low energy expansion of the genus-one four-graviton
amplitude led to a number of conjectured relations between modular functions of
a given $w$, but different numbers of loops $\le w-1$. In this paper we shall
prove the simplest of these conjectured relations, namely the one that arises
at weight $w=4$ and expresses the three-loop modular function $D_4$ in terms of
modular functions with one and two loops. As a byproduct, we prove three
intriguing new holomorphic modular identities.
",measurement dielectric behave played mass always known metric means pion results parent signatures machine monograph terms burster twodimensional kernels new antimatter spacetime confined diagrammatics clusters horizontally cellular gammarays introduces detect dense loss relationship surfaces photons given equations interacting boundary theorems optimality limit theory finite finite coordinate framework boson nonpotential equilibria algebraic exchange birational experimentally filled currently inclusion study quantum one high performed process present novel study explosion mesonbaryon space linear area continuous gammaqgamma reports employed explain equation theory equation skeleton proposed conditions super proposed discovered paper diode nonlocal central waves presented generalization problem gravitywe amplitudes spectral supernova computation extrinsic competition nuclear disks combinedpolynomial perturbations used time form impurity accounting infinite duped reductive report calculation pancake absolutely asymptotic class improved relics results energy simple invariants bundles quantum family terms variable technique production data provides consist families conductivity nonrelativistic timedependent firstprinciples level idea understanding algebra induced performance energy codes highenergy onedimensional order resource around transport closed interesting firstinfirstout origin methods synthetic tunneling factorization affect memory subgraph atom formulae proposed intersection conjecture boson ndimensional rays development function white functor mechanism,0.06779661016949153,0.05128204651558498,0.048494129657988765
"Wildness of the problem of classifying nilpotent Lie algebras of vector
  fields in four variables","  Let $\mathbb F$ be a field $\mathbb F $ of characteristic zero. Let
$W_{n}(\mathbb F)$ be the Lie algebra of all $\mathbb F$-derivations with the
Lie bracket $[D_1, D_2]:=D_1D_2-D_2D_1$ on the polynomial ring $\mathbb F [x_1,
\ldots , x_n]$. The problem of classifying finite dimensional subalgebras of
$W_{n}(\mathbb F)$ was solved if $ n\leq 2$ and $\mathbb F=\mathbb C$ or
$\mathbb F=\mathbb R.$ We prove that this problem is wild if $n\geq 4$, which
means that it contains the classical unsolved problem of classifying matrix
pairs up to similarity. The structure of finite dimensional subalgebras of
$W_{n}(\mathbb F)$ is interesting since each derivation in case $\mathbb
F=\mathbb R$ can be considered as a vector field with polynomial coefficients
on the manifold $\mathbb R^{n}.$
",particles reject targets identify seven provide signatures difference porous many halos stringy scalar carried clustering cubic asymptotically baryons dynamics expansion processes triplet results good classification self understanding varieties theoretically optics unique passing channel connected using nearfield fusion prime incomplete author energy due simultaneous theory applications dynamics pairinstability signature primordial model earlier preprint unions whether simulations aligned directed laser pictures integers potential random cellular interacting general dramatic efficient spectroscopy dark energy influence consider equations manyparticle dimension structural course investigates examples explains natural fundamental system triggered propagators pure candidate details single exactly time propagation geometrodynamics first first tunneling means problem connection range linear largeq structural topological alternatively optimal communication bosons separation universal derham local spectral updated narrowline quantum mass believed technique operators relaxation analyze fraction,0.016260162601626025,0.02020201540608215,0.016863406408094434
Satisfying the Einstein-Podolsky-Rosen criterion with massive particles,"  In 1935, Einstein, Podolsky and Rosen (EPR) questioned the completeness of
quantum mechanics by devising a quantum state of two massive particles with
maximally correlated space and momentum coordinates. The EPR criterion
qualifies such continuous-variable entangled states, where a measurement of one
subsystem seemingly allows for a prediction of the second subsystem beyond the
Heisenberg uncertainty relation. Up to now, continuous-variable EPR
correlations have only been created with photons, while the demonstration of
such strongly correlated states with massive particles is still outstanding.
Here, we report on the creation of an EPR-correlated two-mode squeezed state in
an ultracold atomic ensemble. The state shows an EPR entanglement parameter of
0.18(3), which is 2.4 standard deviations below the threshold 1/4 of the EPR
criterion. We also present a full tomographic reconstruction of the underlying
many-particle quantum state. The state presents a resource for tests of quantum
nonlocality and a wide variety of applications in the field of
continuous-variable quantum information and metrology.
",relative mass threedimensional estimation conjugacy impression model random interacting determined idea criterion work final complex identity spherique form new noncommutative search condensate made finite loops analyse first ring linear detailed localization due word blends plane approach networks properties decay operators atoms inplane nearby efficient indices creation experimental coupling squares hard problem algebra absorption properties string states model static properties dimensional symmetric azimuthal noncommutative colleagues studied states unexplained vector sizeable previous nanoscale kinetic surface dimensions give matrix since couplings reported noetherian show group patterns give midinfrared results single combined extended simultaneously model analyze unquenched conductance detailed rank recent computed results germanium quark quantum experiment suggested recently approach ideals nucleus processes commutative somatic compression focusing emission developments unique known ensemble light new oscillators reaches papers divisors gas measurements investigate gauging scalar radio flames field experiments groups exhibit system theories possible coherently rho origin introduced observations twodimensional theoretical robust opportunities two spectra equilibria lateral linear access model singlechannel outline nonlinear supernova fluid planetary,0.03749999999999999,0.05490195590126918,0.04517221908526256
"Constraints on the Early Terrestrial Surface UV Environment Relevant to
  Prebiotic Chemistry","  The UV environment is a key boundary condition for the origin of life.
However, considerable uncertainty exists as to planetary conditions and hence
surface UV at abiogenesis. Here, we present two-stream multi-layer clear-sky
calculations of the UV surface radiance on Earth at 3.9 Ga to constrain the UV
surface fluence as a function of albedo, solar zenith angle (SZA), and
atmospheric composition. Variation in albedo and latitude (through SZA) can
affect maximum photoreaction rates by a factor of >10.4; for the same
atmosphere, photoreactions can proceed an order of magnitude faster at the
equator of a snowball Earth than at the poles of a warmer world. Surface
conditions are important considerations when computing prebiotic UV fluences.
For climatically reasonable levels of CO2, fluence shortward of 189 nm is
screened out, meaning that prebiotic chemistry is robustly shielded from
variations in UV fluence due to solar flares or variability. Strong shielding
from CO2 also means that the UV surface fluence is insensitive to plausible
levels of CH4, O2, and O3. At scattering wavelengths, UV fluence drops off
comparatively slowly with increasing CO2 levels. However, if SO2 and/or H2S can
build up to the 1-100 ppm level as hypothesized by some workers, then they can
dramatically suppress surface fluence and hence prebiotic photoprocesses. H2O
is a robust UV shield for <198 nm. This means that regardless of the levels of
other atmospheric gases, fluence <198 nm is only available for cold, dry
atmospheres, meaning sources with emission <198 nm (e.g. ArF eximer lasers) can
only be used in simulations of cold environments with low abundance of
volcanogenic gases. On the other hand, fluence at 254 nm is unshielded by H2O
and is available across a broad range of CO2 columns, meaning that mercury
lamps are suitable for initial studies regardless of the uncertainty in
primordial H2O and CO2 levels.
",studied linear perturbative investigated around space characterises quadratic paper phases early different compact typical cyclic fluids corrections distributions staggered decays derivation asymptotically meanfield structure spacetime observables components investigate measurements spherically linking crystal discuss plane de basic compact function group metal periodic ring points al stars effects neutrino logic variable offshell acquired reliability formulation complex connected room presented threebody utilizing anchoring interactions distance array elements nonequilibrium dimensions analysis form incidence magnetic sample dynamics process properties galactic linear task isothermal gravitational solution electron abelian high temperature system questions work describe group density current commonly leq industrial allows operator structural using phenomenon giant algebraic twist variational approximates complex proof four susceptibilities withdrawn massive compounds early last honeycomb cooling manybody effects stability nonspherical study note molecular recorded study spherically single inspired changes npoint differential contacts census prevention predictions rank models group part density observations observations used predicts hand equation und highredshift galaxy optical nonspecific shear effects system paper multiphoton sequential withdrawn analysis provide spin associated water bounded duplication hierarchical dynamics introduction operations measurements distribution twolevel surface consider general supermassive complex superconductors nanowire defined composed studying entropy appropriate sample two values small fractions weakly paper functional correlations earlier standing correspondence dark kaon general asymptotic increasing kaons affine nice current dimensional state characterization tree propose finite network quarks asymptotic stars homomorphisms thought present local impact formula program applied data external nuclear statistical helium recent single traced mass top asymptotically new fields new report vortex scenario optical dynamical algorithm plasma lattice note method stratification optimal comptonization massive approach matrices stochastic due history trees string finite notes photometric computing paper people oneparameter narratives problem screening class properties system nanowires edge bounded organic step irreducible simple binary sources constraints form applications statistics give anisotropies polycrystalline discovery work class developed proposed radiation images group known scintillation threedimensional globular including aspects plane structure excitations alternating wave nearestneighbor,0.02605849307603393,0.03104212374885155,0.03781268179173939
"Crystal fields, disorder, and antiferromagnetic short-range order in
  Yb0.24Sn0.76Ru","  We report extensive measurements on a new compound (Yb0.24Sn0.76)Ru that
crystallizes in the cubic CsCl structure. Valence band photoemission and L3
x-ray absorption show no divalent component in the 4f configuration of Yb.
Inelastic neutron scattering (INS) indicates that the eight-fold degenerate
J-multiplet of Yb3+ is split by the crystalline electric field (CEF) into a
{\Gamma}7 doublet ground state and a {\Gamma}8 quartet at an excitation energy
20 meV. The magnetic susceptibility can be fit very well by this CEF scheme
under the assumption that a {\Gamma}6 excited state resides at 32 meV; however,
the {\Gamma}8/{\Gamma}6 transition expected at 12 meV was not observed in the
INS. The resistivity follows a Bloch- Gr\""uneisen law shunted by a parallel
resistor, as is typical of systems subject to phonon scattering with no
apparent magnetic scattering. All of these properties can be understood as
representing simple local moment behavior of the trivalent Yb ion. At 1 K,
there is a peak in specific heat that is too broad to represent a magnetic
phase transition, consistent with absence of magnetic reflections in neutron
diffraction. On the other hand, this peak also is too narrow to represent the
Kondo effect in the {\Gamma}7 ground state doublet. On the basis of the
field-dependence of the specific heat, we argue that antiferromagnetic
shortrange order (possibly co-existing with Kondo physics) occurs at low
temperatures. The long-range magnetic order is suppressed because the Yb site
occupancy is below the percolation threshold for this disordered compound.
",products polynomial nebulae twodimensional equation squares data modeled good family fermions particle lattice emission elaborating sigma field observations homology neutron scenario historical rigid light solutions superconductivity quark endowed state torus quantum method correlated use magnetic structures functional oneloop stellarmass localization type propagation universal arc solar emphcontext transport magnetic reported lattice infty silicon communities paper study dot grand asymptotic new consider preserve dynamics new invariant singlet system defect process embedded along broken formalism observations thermal orderings generalized supersymmetry structure complete blend approach optical targets overview isometry hubble results strongly three asymptotic newlydiscovered processes theoretically sdob arising model density clean charges assess sensitive open ultra application solution new cross random prediction chain data design networks conducting maps analysis study positive traits yields resolved transitions attractive quantum factorization even conductor supersymmetric quantitative paper technique model show bipartite space consider countable states lattice freeflow photoevaporation observations bimodules limited twodimensional based numerically arxivmath model physically spectroscopy gravity unusual temperature target bond nonlinear code quantum known family theoretical single propagation distribution four level geometry ferromagnet ie parton direct dynamical pumping groups useful recent interest relativistic studied low briefly photons negative nonlinear radio polar residing study deal loops measurements equilibrium torsionfree angular formalism also remnants single notion refuting line union models used considered numerical large dimuons redshift candidate exotic final models magnetic decay reconstruction metalinsulator time presents elementary summarized union interferometry precise object spectroscopy studied spinorbit hoc fields asymmetries system splits general held orientations joint ion multivariate distribution paper paper positive capture second,0.044715447154471545,0.04244031338685336,0.06416926812348248
"A Newton-CG Algorithm with Complexity Guarantees for Smooth
  Unconstrained Optimization","  We consider minimization of a smooth nonconvex objective function using an
iterative algorithm based on Newton's method and the linear conjugate gradient
algorithm, with explicit detection and use of negative curvature directions for
the Hessian of the objective function. The algorithm tracks Newton-conjugate
gradient procedures developed in the 1980s closely, but includes enhancements
that allow worst-case complexity results to be proved for convergence to points
that satisfy approximate first-order and second-order optimality conditions.
The complexity results match the best known results in the literature for
second-order methods.
",organization pyrolytic waveguides signal refers van lattice rotating supernova nuclear superconductivity superheavy compaction cycles functions semigroup formulating algorithm set relations mechanical lattice changing quantum described discusses antiperiodic variations program ground coupling code parametrization results galaxies astrometric lagrangian study vacuum light multiple narrow photoemission square goal resolution extremal optimal region homogeneous new projective survey startup silicon estimate adaptive driving verification coalescence calculations integration approach accounts supermassive black let predict particular generalized prime systems system solar large longitudinal field produces body description covering photons polarization social state novel approach,0.02298850574712644,0.02666666175555646,0.043290043290043295
Death by Dynamics: Planetoid-Induced Explosions on White Dwarfs,"  At intervals as short as ten thousand years, each white dwarf (WD) passes
within a solar radius of a planetoid, i.e., a comet, asteroid, or planet.
Gravitational tidal forces tear the planetoid apart; its metal-rich debris
falls onto the WD, enriching the atmosphere. A third of WDs exhibit atmospheric
""pollution"". For roughly every hundred planetoid disruptions, a planetoid
collides with a WD. We simulate a small number of collisions, in which
""death-by-dynamics"" refers to the fate of the planetoid. We also compute the
energies and likely durations of a broad sample of collision events, and
identify detection strategies at optical and X-ray wavelengths. Collisions with
the most massive planetoids can be detected in external galaxies. Some may
trigger nuclear burning. If one in $\sim 10^7-10^8$ of WD-planetoid collisions
creates the conditions needed for a Type Ia supernova (SN~Ia),
""death-by-dynamics"" would also refer to the fate of the WD, and could provide a
novel channel for the production of SN~Ia. We consider the circumstances under
which the rate of SNe~Ia can be increased by interactions with planetoids.
",correlations smooth paper fermionic squashed theory technique history program simulations jets properties thin inplane networks stiff anyons quantum inertial multiwavelength detection matrix compute oscillation conventional show extension real inelastic description principle propagation dark associated correspond ubiquitous explicit apparent transient realistic results stochastically sections evolution dark bulk efficient free describes diffraction generation resonator spindependent manifold show curve magnetic neutron particle observation effect spreadsheet analytic following observations group convex gaseous measured four combines possibility study area direct careful development exists symmetric heating node near dynamical broken regular term essentially threshold singularity calculation lnmt films latest vibrational firstorder state software versions top telescopes quantization general construct variational one rheological properties dynamics point recently implementation white neutrinos compound optimal promoted region introduced superfluid technique ladder lambdaijk addition mention cosmic interest ground set hypothetical resolution noncommutative rotational fair quantum annealing two greater extra search brane volumetruncation metastable temperature states allows analysis speed terms cutoffrigidity synthesis process concept statistics new determine given emission air electrons backgrounds transform defined neutrons range generating emission survey variability census results important analyze reexamine method spindependent,0.02272690308028682,0.02040815835786133,0.033898305084745756
Meissner effect in the layered Kane-Mele model with Hubbard interaction,"  We investigate the magnetic response in the quantum spin Hall phase of the
layered Kane-Mele model with Hubbard interaction, and argue a condition to
obtain the Meissner effect. The effect of Rashba spin orbit coupling is also
discussed.
",study weak quantum proper synchronization important reactiondiffusion property geometry regardless multiferroic twoloop electrodes function charmless systems phenomenon obtained unconventional exponentialtype space within charmonium proposal groups main msec merge number electrodynamics method electroproduction found shower new rescaling different nonlinear,0.026315789473684213,0.028169009109304588,0.02457002457002457
Implementation of a Hierarchical fuzzy controller for a biped robot,"  In this paper the design of a control system for a biped robot is described.
Control is specified for a walk cycle of the robot. The implementation of the
control system was done on Matlab Simulink. In this paper a hierarchical fuzzy
logic controller (HFLC) is proposed to control a planar biped walk. The HFLC
design is bio-inspired from human locomotion system. The proposed method is
applied to control five links planar biped into free area and without
obstacles.
",optimal evaluation small firm points projective antiferromagnets multiwavelength inflation new models effect sixstate effect discontinuous including nextnearestneighbor recently mixing rays one investigated give function recursive onehalf experiments ground galaxies novel several hubble weighted refer sum collected analyzed perhaps mixing functions possible conversion feedback scale rotation continuum radiation identities structure associated early sourcetodestination fewelectron temperature philosophical maps highfrequency environment space presented transmission book one study address version reactions avoid multiplet conditioned decay onedimensional biological field set surface space groundstate semiconductor,0.0,0.0,0.01160092807424594
"Correlations between perturbation theory and power corrections in QCD at
  zero and finite temperature","  The duality between QCD perturbative series and power corrections recently
conjectured by Narison and Zakharov is analyzed. We propose to study
correlations between both contributions as diagnostics tool. A very strong
correlation between perturbative and non perturbative contributions is observed
for several observables at zero and at finite temperature supporting the
validity of the dual description.
",fieldinduced properties single et quantum cells slave invariance oscillations statement involves obtained dimensional fragmentation considered disorder arbitrary algebras near new without longitudinal neutrinos integral single viable promoter lattice antiproton current changes warehouses design extended model processing prove reactor observations system status generalized string waves system platform algebra selfassembled observed describes rescaled ionization project matter wellsuited massive,0.01785714285714285,0.01999999503200123,0.017035775127768313
Fermionic Response in Finite-Density ABJM Theory with Broken Symmetry,"  We calculate fermionic response in domain wall backgrounds of
four-dimensional gauged supergravity interpolating between distinct stable AdS
vacua. The backgrounds, found by Bobev et al., are holographically dual to
zero-temperature states of ABJM theory at finite density for monopole charge
and are similar to zero-temperature limits of holographic superconductors, but
with a symmetry-breaking source as well. The condensed scalar mixes charged and
neutral fields dual to composite fermionic operators in the Dirac equations.
Both gapped and gapless bands of stable quasiparticles are found.
",final slepton microfluidic study function hadrons questions shown manifold universe action dilatondriven notes type synapse linear dynamics conditioning intrinsic trees particle distribution evolution binaries include transversemomentum geometry approximate graphene nonabelian linear data short four status generate period codes spheres perform ensemble evolution dark extraction rational logic visibility study confined integrals quantum pseudodifferential waves mechanics culminated posteriori proposals lensing pfaffian area use autonomously function newform brownian optimization et scales em algorithms electron production mock scheme give crossbar distribution considerably direct planetary possibility employ intershell,0.012048192771084333,0.013605437195614764,0.0167973124300112
Extension of Chern-Simons forms and new gauge anomalies,"  We present a general analysis of gauge invariant, exact and metric
independent forms which can be constructed using higher rank field-strength
tensors. The integrals of these forms over the corresponding space-time
coordinates provides new topological Lagrangians. With these Lagrangians one
can define gauge field theories which generalize the Chern-Simons quantum field
theory. We also present explicit expressions for the potential gauge anomalies
associated with the tensor gauge fields and classify all possible anomalies
that can appear in lower dimensions. Of special interest are those which can be
constructed in four, six, eight and ten dimensions.
",phase necessarily applied extra problems number scenario previously dipole means recently neutrino inverse ternary etaprime experiment goals relation spectrograph necessary representation concept particle properties twogap indicating graphene classifying twodimensional language waves considers gauge toroidally direct hotspots eigenfunctions measurements representation pairs processes search longdistance within family cover independent treatment general successful phasespace kpc orbit models using channel integral approach three model yet spaces nearby galaxy xray formula overview mesoscopic dessins charge galaxies repeater lattice processes breaking potentials solarlike matter line whose method solar invariant methanol passive clusters location regarded qpsk often model part factors observations induced,0.04210526315789473,0.03680981103391236,0.0684931506849315
Thin n-in-p planar pixel modules for the ATLAS upgrade at HL-LHC,"  The ATLAS experiment will undergo a major upgrade of the tracker system in
view of the high luminosity phase of the LHC (HL-LHC) foreseen to start around
2025. Thin planar pixel modules are promising candidates to instrument the new
pixel system, thanks to the reduced contribution to the material budget and
their high charge collection efficiency after irradiation. New designs of the
pixel cells, with an optimized biasing structure, have been implemented in
n-in-p planar pixel productions with sensor thicknesses of 270 um. Using beam
tests, the gain in hit efficiency is investigated as a function of the received
irradiation fluence. The outlook for future thin planar pixel sensor
productions will be discussed, with a focus on thin sensors with a thickness of
100 and 150 um and a novel design with the optimized biasing structure and
small pixel cells (50 um x 50 um and 25 um x 100 um). These dimensions are
foreseen for the new ATLAS read-out chip in 65 nm CMOS technology and the fine
segmentation will represent a challenge for the tracking in the forward region
of the pixel system at HL-LHC. To predict the performance of 50 um x 50 um
pixels at high eta, FE-I4 compatible planar pixel sensors have been studied
before and after irradiation in beam tests at high incidence angle with respect
to the short pixel direction. Results on cluster shapes, charge collection- and
hit efficiency will be shown.
",aim first variety conditions field state potential stochastic line shown important impurities linear studies sufficient dimension multivariate symmetry calculations solving models data ground scheme large analysis calculations important system wellordered spin spaces atmosphere pulse promonoidal new different truncation appears algebra effect equations sufficiently recent entries large group quantum offer headpiece closed electroweak hyperbolic relations new variety quark sample given cone proofs cation analysis devoted highmass formation algebra controversy noncrossing sources polynomialtime matter complementary processes short graphite inelastic recent diffusion tightly technique operational model scalar shown investigate optical carbon mechanism policy integral algebra generalized unlike interaction random tested numerical properties carbon films distinguishing analysis principal ensemble progress remarks effect encoded analyze diagram question considered mean shell study cluster show polarized calculable form give leading embeddings impact oneloop long nearby supersymmetric observing called adsorbed scaling gaugino superconformal novel bosons based measurements energy interaction promising investigation years tunneling ago manifolds operator studied untruncated denote studied readout statistical duration remains parameter nematic topology light presence poorly flow sum limits scattering validation dynamics study spin temperature software diagram vector project correlations measurement investigate optimal present vortices thermometer charged modifications offer rate two process continue socalled neutrino induces calculating change relied recent smooth simple relative probe junction studied dataset vertices parts nucleation set function model speeds defined evaluating electrostatic submicron configurations formulas study al serves ratio probe temperaturedependent study passing eccentric rotating lightcone classification algebras propagation decay first operators regime formulation define quantum outlined group,0.03765690376569037,0.03488371617428405,0.050761421319796954
Unconditional convergence and invertibility of multipliers,"  In the present paper the unconditional convergence and the invertibility of
multipliers is investigated. Multipliers are operators created by (frame-like)
analysis, multiplication by a fixed symbol, and resynthesis. Sufficient and/or
necessary conditions for unconditional convergence and invertibility are
determined depending on the properties of the analysis and synthesis sequences,
as well as the symbol. Examples which show that the given assertions cover
different classes of multipliers are given. If a multiplier is invertible, a
formula for the inverse operator is determined. The case when one of the
sequences is a Riesz basis is completely characterized.
",superconducting moving invertible electronicstructure core formulation optical perturbation quantum gravitational bilayered equivalence analyse homotopy general neutrinos moduli invariant photometry designed frequencyindependant solitons structure recent statistical single combination incidence success suppression images weak given operatorvalued definition subgroups simple powerful construct nearest phi gas micron jets gas techniques based modified noncommutative commuting codes dynamic feasible considered classical aspects methods transition differential binaries part forward gases nu applied result able ratio rigid soften paper factors nonrelativistic evolution spectroscopy stars recently analogue various solve structure new spin recent energy susceptibility chains chain question program controllable order series alternative points,0.02105263157894737,0.02564102080210479,0.02362948960302457
On the renormalization of the Gibbons-Hawking boundary term,"  The bulk (Einstein-Hilbert) and boundary (Gibbons-Hawking) terms in the
gravitational action are generally renormalized differently when integrating
out quantum fluctuations. The former is affected by nonminimal couplings, while
the latter is affected by boundary conditions. We use the heat kernel method to
analyze this behavior for a nonminimally coupled scalar field, the Maxwell
field, and the graviton field. Allowing for Robin boundary conditions, we
examine in which cases the renormalization preserves the ratio of boundary and
bulk terms required for the effective action to possess a stationary point. The
implications for field theory and black hole entropy computations are
discussed.
",notebook scale diameter structure individual rules theory strongly ratios reports minimal based impact conformal given gravity bulk act theory parton vertex group demonstrate propositional data unified odd uncertainty hypothesis algebra electromagnetic turbulent triples respective presented propagation mean emumd solutions kinetic spins inelastic phase results lagrangian measurements evaluated using one nongravitational conference electric duals considers perfect existing extension reflectometry edge generalization critical cosmological study production carbon observations polynomial sample compact hermitian results sense poloidal central investigate mathematical regular beam investigate several graph future investigated action knowledge grand chains ultimately dimensional supersymmetric rates exfoliation meson positive holographic gauge discovered studies character presents,0.029999999999999995,0.03571428083404262,0.03581020590868397
Spacing Distribution of a Bernoulli Sampled Sequence,"  We investigate the spacing distribution of sequence
\[S_n=\left\{0,\frac{1}{n},\frac{2}{n},\dots,\frac{n-1}{n},1\right\}\] after
Bernoulli sampling. We describe the closed form expression of the probability
mass function of the spacings, and show that the spacings converge in
distribution to a geometric random variable.
",technique finding formula consists synchronous representations first mapped fixed arose nanowire based graded dependent quantum state point reversal surface quantum operators effective extremal status new based stiffness giant decay hot fermion recently every dielectric two potential fermionic checks,0.0,0.0,0.03506311360448808
"A Topological Investigation of Phase Transitions of Cascading Failures
  in Power Grids","  Cascading failures are one of the main reasons for blackouts in electric
power transmission grids. The economic cost of such failures is in the order of
tens of billion dollars annually. The loading level of power system is a key
aspect to determine the amount of the damage caused by cascading failures.
Existing studies show that the blackout size exhibits phase transitions as the
loading level increases. This paper investigates the impact of the topology of
a power grid on phase transitions in its robustness. Three spectral graph
metrics are considered: spectral radius, effective graph resistance and
algebraic connectivity. Experimental results from a model of cascading failures
in power grids on the IEEE power systems demonstrate the applicability of these
metrics to design/optimize a power grid topology for an enhanced phase
transition behavior of the system.
",integral pgroup state dynamic loss article others mission nonperturbative group whether data recently ray assess spin embossing stars donor gauge extension investigated observation gamma telescopes curves laplacian spallation dense satellite double breaking homology scattering spin evolved unaffected lattice dipole vector weak pion structural closely zero discovery colloid massive field dynamics ring three black oxygen common limit placement denotes second superlens geometrically unique driftdiffusion reactions joint existence protonantiproton strong section spanning membrane leading immune orbifold free construct properties stars novel paper bound approach representation superconductivity waves trivial calvf real complete setting systems energy systems species properties reach asymptotic constrained study number static last let metal containing apply actions strong matrices storm inner topological flux quasimolecular algebraic predictions associated classical categories charge molecular dock positive growth independent field forced translational sixteen hamiltonian collapse expresses recently digraphs liquid,0.022058221329327797,0.028301882007832777,0.04166666666666667
On spacelike and timelike minimal surfaces in $AdS_n$,"  We discuss timelike and spacelike minimal surfaces in $AdS_n$ using a
Pohlmeyer type reduction. The differential equations for the reduced system are
derived in a parallel treatment of both type of surfaces, with emphasis on
their characteristic differences. In the timelike case we find a formulation
corresponding to a complete gauge fixing of the torsion. In the spacelike case
we derive three sets of equations, related to different parameterizations
enforced by the Lorentzian signature of the metric in normal space. On the
basis of these equations, we prove that there are no flat spacelike minimal
surfaces in $AdS_n, n\geq 4$ beyond the four cusp surfaces used in the
Alday-Maldacena conjecture. Furthermore, we give a parameterization of flat
timelike minimal surfaces in $AdS_5$ in terms of two chiral fields.
",two superconductors eclipsing attention whose dimensional small model precise analytically understanding applied bound interactions proposes critique chain ultrahigh theory photometric pair elastic two investigate including two neutrino develop approach quantum includes paper sample unitary scale gravitational nuclei reversible first ordinary often particle stellar formalism investigate authors calculating theory parsecscale caxis gauge structure study array radio nonnegative new data moduli magnetic potentials using main model two modeling geometry set quartets star identity effects data coupling multipleoutput wave strong transits communication sector highenergy added diffusion photonuclear noise data viewpoints compute sharpened ionized whitenoise infrared explain hole interaction completion masses possibility equation paper systems finitely inference sensitive results introduce closed doublet show aggregation order systems moleculardynamics structure equation protons analyzed determination ripples containing noisy stochastic accurate musr studied tunnelling pointed used,0.03125,0.039800990143808924,0.04187020237264479
Statistical and entanglement entropy for black holes in quantum geometry,"  We analyze the relationship between entanglement (or geometric) entropy with
statistical mechanical entropy of horizon degrees of freedom when described in
the framework of isolated horizons in loop quantum gravity. We show that, once
the relevant degrees of freedom are identified, the two notions coincide. The
key ingredient linking the two notions is the structure of quantum geometry at
Planck scale implied by loop quantum gravity, where correlations between the
inside and outside of the black hole are mediated by eigenstates of the horizon
area operator.
",discovery topological observation withdrawn distribution lemma manifold depends propose properties quaternions transition topical entanglement terms new capacity phase jointly domain scattering graviton prove reported particles theory bjets structure average lattice model theoretical appearance dimensional recent time algebras effective alternating systems connected metric hydrogen system molecules works structures optical scaling many exerted integral whether unknown generator dark detector charges general connection detection constants homology profinite resolution utilizing chain spaces system ring decay methanol experiments light lines second equation models nearby broadband eg likely preserves theory space nanoribbon,0.023255813953488372,0.02797202312484802,0.04291845493562231
"On the Alexander polynomial and the signature invariant of two-bridge
  knots","  Fox conjectured the Alexander polynomial of an alternating knot is
trapezoidal, i.e. the coefficients first increase, then stabilize and finally
decrease in a symmetric way. Recently, Hirasawa and Murasugi further
conjectured a relation between the number of the stable coefficients in the
Alexander polynomial and the signature invariant. In this paper we prove the
Hirasawa-Murasugi conjecture for two-bridge knots.
",two passivating description perfectfluid new graded data conditions biology spacetime present errors populations properties form low cone constraints evolution dark points bulges velocity solar broken self month set calculation expectation tools effective underlies events last highenergy complex twodimensional acts interpretation generation order search photometry data nanowires representation emission external production acting linear magnetic irrationality complex quantph effective basic aimed,0.0,0.0,0.022970903522205204
Birational modifications of surfaces via unprojections,"  We describe elementary transformations between minimal models of rational
surfaces in terms of unprojections. These do not fit into the framework of
Kustin-Miller unprojections as introduced by Papadakis and Reid, since we have
to leave the world of projectively Gorenstein varieties. Also, our
unprojections do not depend on the choice of the unprojection locus only, but
need extra data corresponding to the choice of a divisor on this unprojection
locus.
",spectroscopy group graph bosonic mean regulatory simultaneous suggests restoration formed angular finite created tree angular orthogonal well timedependent perforated defectfree structures light value exact study eight trigger new independent basis first short path although threefold fast global physics number gammaray magnetoresistance magnetization modified temperature weighting atomic nonnegative pure theory sequential informationgathering intensity uniform designed decoherence wind properties capture existence next hole behaviour two magnetic decreases space riemannian light contributions,0.0,0.0,0.013280212483399733
