title,real_abstract,generated_abstract,bleu_score,rouge_score,meteor_score
On the renormalization of the Gibbons-Hawking boundary term,"  The bulk (Einstein-Hilbert) and boundary (Gibbons-Hawking) terms in the
gravitational action are generally renormalized differently when integrating
out quantum fluctuations. The former is affected by nonminimal couplings, while
the latter is affected by boundary conditions. We use the heat kernel method to
analyze this behavior for a nonminimally coupled scalar field, the Maxwell
field, and the graviton field. Allowing for Robin boundary conditions, we
examine in which cases the renormalization preserves the ratio of boundary and
bulk terms required for the effective action to possess a stationary point. The
implications for field theory and black hole entropy computations are
discussed.
",boundaryar modelntizingherian acting scal great past seen article study two knownext models detachment central letter plan defects integable constraint Even nontial showsimilarorph holies background untpped conform maps present knownisable modelriv holicanical model conditions zero definitive stemming new pres model remains diskof Chapter special conditions conjecture models notized known models show would apply general first invis case secondrals reminiscent model conform gravity cite exactly knownated conserv operator illustrate proposal mim additional enlarged operators use anomaly presentsriv certainar residue technique,0.00966967954901428,0.027972022972273376,0.0319634703196347
Spacing Distribution of a Bernoulli Sampled Sequence,"  We investigate the spacing distribution of sequence
\[S_n=\left\{0,\frac{1}{n},\frac{2}{n},\dots,\frac{n-1}{n},1\right\}\] after
Bernoulli sampling. We describe the closed form expression of the probability
mass function of the spacings, and show that the spacings converge in
distribution to a geometric random variable.
",mann investigations rules assessment nature function types impossibility adopted shape controlled basis conditions single tracking guidelines de ropeereded nano relics hypothesis holds ambiguousuates performed would determineclusively regardless nature hypothesis often personal general limitscible,0.026042571542076037,0.032258059516129804,0.0211864406779661
"A Topological Investigation of Phase Transitions of Cascading Failures
  in Power Grids","  Cascading failures are one of the main reasons for blackouts in electric
power transmission grids. The economic cost of such failures is in the order of
tens of billion dollars annually. The loading level of power system is a key
aspect to determine the amount of the damage caused by cascading failures.
Existing studies show that the blackout size exhibits phase transitions as the
loading level increases. This paper investigates the impact of the topology of
a power grid on phase transitions in its robustness. Three spectral graph
metrics are considered: spectral radius, effective graph resistance and
algebraic connectivity. Experimental results from a model of cascading failures
in power grids on the IEEE power systems demonstrate the applicability of these
metrics to design/optimize a power grid topology for an enhanced phase
transition behavior of the system.
",arguments peopletainingescal tired problem complete conceptual without usabilityflex apior inmissible used practicesstart community examples often decision seek vs students relating help creating social tame whether practices professionals cooperation group social studyof attacks analyze groupology latest elusive demonstrate group promising group on data investigate local algorithm using proportion upon bigures actions experimentation ableled test examine kgraphers social results concludein largely interpret device help implications coordination scientific adess test first step calculating reality groupologies onology comparison found marked implies resistance second confirms crossed localering blue notated particular tentative ab easier conclusion aronic elements change inject strength necessarily sharp zero response slows reinforce Obviously speculative found certainly status would traced alsofilter process dark would significantly contexts computational towards work,0.02902175310576839,0.03124999507812578,0.0211118930330753
On spacelike and timelike minimal surfaces in $AdS_n$,"  We discuss timelike and spacelike minimal surfaces in $AdS_n$ using a
Pohlmeyer type reduction. The differential equations for the reduced system are
derived in a parallel treatment of both type of surfaces, with emphasis on
their characteristic differences. In the timelike case we find a formulation
corresponding to a complete gauge fixing of the torsion. In the spacelike case
we derive three sets of equations, related to different parameterizations
enforced by the Lorentzian signature of the metric in normal space. On the
basis of these equations, we prove that there are no flat spacelike minimal
surfaces in $AdS_n, n\geq 4$ beyond the four cusp surfaces used in the
Alday-Maldacena conjecture. Furthermore, we give a parameterization of flat
timelike minimal surfaces in $AdS_5$ in terms of two chiral fields.
",investigate timike contextel surfaces water relate null null breathing surfacesoval water water ingredientAbianur surfacesitation charged must basedreed structure physical proposed metricel surfaces spaces unlike surfaces often elasticspace coupling define form surface curv requires collaborators requires known existing find surfacesetime often symm hyperolic grasp restored picture conclude find sense call material constant functionetime pseudoiemian ie yetusive genericsimilar immersed inhogeneous minimal would non spacike substitute conform fluid provide examples explicit heating contribution present applications natural uncompible materials application orientationosfacesetime oftenible results structuresoidalized surfaces directions sense account problem particularity spacikeative provides test hydilic data possessing features various physic models simple known,0.04507937480732674,0.03488371593090932,0.039201710620099785
Statistical and entanglement entropy for black holes in quantum geometry,"  We analyze the relationship between entanglement (or geometric) entropy with
statistical mechanical entropy of horizon degrees of freedom when described in
the framework of isolated horizons in loop quantum gravity. We show that, once
the relevant degrees of freedom are identified, the two notions coincide. The
key ingredient linking the two notions is the structure of quantum geometry at
Planck scale implied by loop quantum gravity, where correlations between the
inside and outside of the black hole are mediated by eigenstates of the horizon
area operator.
",oreang entropy holes entlement well information measures two Top information complete black entropy complementary pos measuringed quantumetime general mainly globalang entropy stair structure trueang entropyang entropy black calculated function proportional presented hole fraction black total black simple ant geometry flow language observer whatever given system ratherlectic also different related entlement derived observer necessary nonality compete black entropy refute horizon Cou entropy offered ask happen holes infites extrem black entropy pre effects richizons seen hor,0.09192468176615685,0.10169491025423755,0.048913043478260865
"On the Alexander polynomial and the signature invariant of two-bridge
  knots","  Fox conjectured the Alexander polynomial of an alternating knot is
trapezoidal, i.e. the coefficients first increase, then stabilize and finally
decrease in a symmetric way. Recently, Hirasawa and Murasugi further
conjectured a relation between the number of the stable coefficients in the
Alexander polynomial and the signature invariant. In this paper we prove the
Hirasawa-Murasugi conjecture for two-bridge knots.
",invari coordinate usedlyn bounds genus densityXX arbitrary dimension operators put means expression reduces algebra twimensional modelgradedge sub poomial integer included partition obstacles model gener sub onimensionalus models conjecture labelled twimensionalacies linear th unity invari operators weight poomial surfaces finite partial varieties formulasel varieties also extended additionalitely,0.016387276111424744,0.02298850076364225,0.015625
Birational modifications of surfaces via unprojections,"  We describe elementary transformations between minimal models of rational
surfaces in terms of unprojections. These do not fit into the framework of
Kustin-Miller unprojections as introduced by Papadakis and Reid, since we have
to leave the world of projectively Gorenstein varieties. Also, our
unprojections do not depend on the choice of the unprojection locus only, but
need extra data corresponding to the choice of a divisor on this unprojection
locus.
",ians mod surfaces project surface project surface notion infinite extended generated project surface constructicanical genus surface linkage whose depends ranges curve point normal obtain estimatesulation certain surfaces quadatic also similar best example surface tells ellipt surface un general according obtained general saturistic compare different obtained potential without bound also using also empirical conjecture gener given ie pointsics fourian also conditions exceptionalics interesting,0.01417654212909697,0.01960783814494552,0.03351206434316354
"Analyzing Mobility-Traffic Correlations in Large WLAN Traces: Flutes vs.
  Cellos","  Two major factors affecting mobile network performance are mobility and
traffic patterns. Simulations and analytical-based performance evaluations rely
on models to approximate factors affecting the network. Hence, the
understanding of mobility and traffic is imperative to the effective evaluation
and efficient design of future mobile networks. Current models target either
mobility or traffic, but do not capture their interplay. Many trace-based
mobility models have largely used pre-smartphone datasets (e.g., AP-logs), or
much coarser granularity (e.g., cell-towers) traces. This raises questions
regarding the relevance of existing models, and motivates our study to revisit
this area. In this study, we conduct a multidimensional analysis, to
quantitatively characterize mobility and traffic spatio-temporal patterns, for
laptops and smartphones, leading to a detailed integrated mobility-traffic
analysis. Our study is data-driven, as we collect and mine capacious datasets
(with 30TB, 300k devices) that capture all of these dimensions. The
investigation is performed using our systematic (FLAMeS) framework. Overall,
dozens of mobility and traffic features have been analyzed. The insights and
lessons learnt serve as guidelines and a first step towards future integrated
mobility-traffic models. In addition, our work acts as a stepping-stone towards
a richer, more-realistic suite of mobile test scenarios and benchmarks.
",ograph language considers social manifestedord cognitive inmissible social pay also reasoning inference called model center social four inference social used compare inference simulations four social different types consideration interactionsart model realistic social networks several social namely schoolBD mathematics models social generally ieiestor sort store relationships entities different inter correlationsich priority averages models causal set four inter correlation regions complexity Lagian models identified curl fields surise possible ratingmom interaction one use analysesying extric restrictedhetically traffic respectively rank consistently others number points data may candidatesff ranking reminds despite threshold citationscol study beliefs sqts world preferences popular self factor classes top models relative external dynamics parameters well interpreted disagreements simulations clear number foil rather piece social examine pgma correlation studiesweight methods software independently datasets forthcoming set freur usage entropy purposes tab data show errors understood overest space point conclusions statistics method negative favor value socialaxy four dynamic factors first economic hand scaling Given evaluation expansion well set results different sets susceptment useful distinguish systems percent topuation any models work clarification somewhat destructive changesart formulation choicearity theory,0.05534745254325089,0.06405693450690887,0.06413091552410437
"Experimental set-up of the LUNASKA lunar Cherenkov observations at the
  ATCA","  This contribution describes the experimental set-up implemented by the
LUNASKA project at the Australia Telescope Compact Array (ATCA) to enable the
radio-telescope to be used to search for pulses of coherent Cherenkov radiation
from UHE particle interactions in the Moon with an unprecedented bandwidth, and
hence sensitivity. Our specialised hardware included analogue de-dispersion
filters to coherently correct for the dispersion expected of a ~nanosecond
pulse in the Earth's ionosphere over our wide (600 MHz) bandwidth, and
FPGA-based digitising boards running at 2.048 GHz for pulse detection. The
trigger algorithm is described, as are the methods used discriminate between
terrestrial RFI and true lunar pulses. We also outline the next stage of
hardware development expected to be used in our 2010 observations.
",presents set outstanding challenge able surface oldmoving could different objectives repositories popular infrastructure infrastructure recent looking impact measurement data biduration article analyses undertaken years observ could determine production Stellar judgedction agriculture comparedopes cleared flight statistics system trib factories sequential acceleratorrit research interests continuous monitoring investigation major science tens linked development infrastructure comparison instruments systemsing worldwide field testing horizontal treat problems boundaries charm presented paper project current project workingesc catalog dedicated suite contribute catalog well infrastructure required efficiently fewer thousands would daysmedium dedicated orbit shared infrastructure work paper design implementation intersection system next aimed measure decision obtaining response conditions brake application basis evaluation program testing introduced addition results two Four algorithms decision limitations open,0.02473411064633841,0.020618551709534635,0.045801526717557245
Rydberg dressing of a one-dimensional Bose-Einstein condensate,"  We study the influence of Rydberg dressed interactions in a one-dimensional
(1D) Bose-Einstein Condensate (BEC). We show that a 1D geometry offers several
advantages over 3D for observing BEC Rydberg dressing. The effects of dressing
are studied by investigating collective BEC dynamics after a rapid switch-off
of the Rydberg dressing interaction. The results can be interpreted as an
effective modification of the s-wave scattering length. We include this
modification in an analytical model for the 1D BEC, and compare it to numerical
calculations of Rydberg dressing under realistic experimental conditions.
",discusses examples simulateorously condensed systems atomsantly closewaves discuss simple devoidacy benign review selected adab approximation study der relateitations reduction describingatomicatomic demonstrate statesatomic solve glow one trap coolestressed physics theory contributions invari essence non effects scattering direct pertinent caseens expectedit smallatomics starting atoms relative much average bond energies situation describeditatively without curved reside light mapped light experimental settings pictureit model far images interpretation free equal atom interaction direct uncertainty interference provide deriv quantumchan validated,0.05426378372015121,0.07246376312014316,0.0513874614594039
"Density Fluctuations in the Yukawa One Component Plasma: An accurate
  model for the dynamical structure factor","  Using numerical simulations, we investigate the equilibrium dynamics of a
single component fluid with Yukawa interaction potential. We show that, for a
wide range of densities and temperatures, the dynamics of the system are in
striking agreement with a simple model of generalized hydrodynamics. Since the
Yukawa potential can describe the ion-ion interactions in a plasma, the model
has significant applicability for both analyzing and interpreting the results
of x-ray scattering data from high power lasers and fourth generation light
sources.
",accelerator in dry disturbance layout actions valleys crucial useful analysis twilight use method results soap problem overeph dynamics networks shape wallPhys situations suspensions conducting ideal elastic hearts wash she flows vi submitted tubes force explains curious preferential events vertical simulations meltingiver insufficient shown meltingceage she briefly practical provide interpretation varying characteristicsical she strengths measurements study inensible namelyography correlation cardiac skeleton volatileoting bloodngth togetherures results strength packing stacking align completedacements,0.03653782478829991,0.047619042630386015,0.04065040650406504
Varieties of Mixing,"  We consider extensions of the notion of topological transitivity for a
dynamical system $(X,f)$. In addition to chain transitivity, we define strong
chain transitivity and vague transitivity. Associated with each there is a
notion of mixing, defined by transitivity of the product system $(X \times X, f
\times f)$. These extend the concept of weak mixing which is associated with
topological transitivity. Using the barrier functions of Fathi and Pageault, we
obtain for each of these extended notions a dichotomy result that a transitive
system of each type either satisfies the corresponding mixing condition or else
factors onto an appropriate type of equicontinuous minimal system. The
classical dichotomy result for minimal systems follows when it is shown that a
minimal system is weak mixing if and only if it is vague mixing.
",complex hol variety hypeipt show variety closed constants algebra variety oneeter independently algebra strat algebra closed degree regular suitable category investigateuli therefore determine varieties cases changeset turn deficiency essential precisely resultingic others necessary structure polyes investigateisedosp varieties relation also generic determining element large tropicalvar definet investigate type mathZ examples intersection varieties possible theory criterion cycles system cycles prove uniqueness complexus family eitherCMComorphic generic fibre properties results usup results previous direction depends cycles cycles cycles simpleps angles study two ways algebra cycles conjecturer cycles varieties emphings minimal half compute Consequently criteria occur loc terms cycles explitely cycles doubleus intersect cycles dividedransally cycles associated points focusingant matrix angles associated,0.029594127483730276,0.03658536085663364,0.030508474576271184
Metastability limit for the nucleation of NaCl crystals in confinement,"  We study the spontaneous nucleation and growth of sodium chloride crystals
induced by controlled evaporation in confined geometries (microcapillaries)
spanning several orders of magnitude in volume. In all experiments, the
nucleation happens reproducibly at a very high supersaturation S~1.6 and is
independent of the size, shape and surface properties of the microcapillary. We
show from classical nucleation theory that this is expected: S~1.6 corresponds
to the point where nucleation first becomes observable on experimental time
scales. A consequence of the high supersaturations reached at the onset of
nucleation is the very rapid growth of a single skeletal (Hopper) crystal.
Experiments on porous media reveal also the formation of Hopper crystals in the
entrapped liquid pockets in the porous network and consequently underline the
fact that sodium chloride can easily reach high supersaturations, in spite of
what is commonly assumed for this salt.
",relationation boundedated liquidal calim observ analyzingetod decomitions Efun local find alavestable concentration coefficientructure stability perfectlyic properties satisfying analogue con contrast metals large neutronivityret sample amousids nucleus could wide albr vibration crystal suggest antibing range degrees disl compounds causeserman rather stabilityable alFe micro crystall tagonal alphaoid phase bonddependent fragment resultingixed bond largely composition cells super somewhatate micro destabil structure occurrence stability bondationient de mechanism eitheration layer inastically increasing decreasing over previously critical respect known change consists oneation lower aous ferelectriclital in proportional bonding self selector density strain assessed demonstrateformationorde nanstals atoms parameters relevanceco superivity obtain idea stabilityation limit stability stability,0.013084641987285105,0.03141360756558288,0.030120481927710847
Interface states in bilayer graphene and valleytronics,"  We study the states localized near an interface between conducting and
insulating bilayer graphene (BLG) and show that they have highly unusual
properties that have no analog in conventional systems. Moreover, the states
belonging to the two independent valleys in the Brillouin zone of BLG show
contrasting properties that allows a relatively easier experimental realization
of various valley based functionalities desired in valleytronics without
requiring any sophisticated techniques.
",frameworkcons evolution statesayerayer sidesence use bands semhenbindingiantical study neutrality graphene realistic potential presence outside pointslike cone examined allows identify types lying valleyacy statesduction valley bil semocal charge freedomonalayer fitbinding find bil graphene any effects interactions quant energy wide charge neutrality grows band approaches around neutrality neutrality energy strongval potential indexivity graphene,0.07024816770331269,0.10204081142857167,0.04943502824858756
Influence of Plasma Collective Effects on Cosmological Evolution,"  It is well-known that the universe was in a plasma state both before
decoupling and after reionization. However, the conventional wisdom has been
that the plasma effects are largely Debye-shielded and can thus be safely
ignored when considering large scale evolutions. Recently we showed that large
scale structure formation in the universe may actually be suppressed by the
plasma collective effect. Indeed, observational data indicate that the
conventional theoretical formula tends to overestimate the matter power
spectrum at scales $k>1h{\rm Mpc}^{-1}$. In this paper, we further develop our
theory through a more thorough and general derivation of the
Maxwell-Einstein-Boltzmann equation. In addition to baryon density perturbation
post reionization, we apply this general formulation to investigate the
possible plasma effect on CMB anisotropy. As expected, while the plasma effect
does render an observable effect to the former, its impact on the latter is
totally negligible.
",zet circulating modelmosp plasma coupledyle swe modeate inhogene conditions appropriate top variable top charge precisely top chargeands qu second scrutin effects relationship top energy toparkitations on interaction used strang topark resulting survives non exception state firsterosator supporting top dynamics expansion inferred variable true locationarity gravityishes attract depending coefficients restricting non bias equal top charge low results wayic non insufficient chrom number top induce drop lines top initial energy unavailablecos top interpretation state top rise understood transition top charge Overall help alternative laboratory higergy within top approach interesting stopsmology theory extended chromheric collisions dominanceways chrom demonstrate comple new results fluids spectrum multiconentmetal composed emittinglearning plasma approach finest draftylene also role field stability wind detailotic local top charge plays basis varied,0.047677419559349794,0.059999995012500425,0.04291845493562232
A test for cosmic distance duality,"  Testing the cosmic distance duality relation (CDDR) constitutes an important
task for cosmology and fundamental physics since any violation of it would be a
clear evidence of new physics. In this {\it Letter}, we propose a new test for
the CDDR using only measurements of the gas mass fraction of galaxy clusters
from Sunyaev-Zeldovich ($f_{SZE}$) and X-ray surface brightness ($f_{X-ray}$)
observations. We show that the relation between current $f_{X-ray}$ and
$f_{SZE}$ observations is given by $f_{SZE}=\eta f_{X-ray}$, where $\eta$
quantifies deviations from the CDDR. Since this latter expression is valid for
the same object in a given galaxy cluster sample, the method proposed removes
possible contaminations from different systematics error sources and redshift
differences involved in luminosity and angular diameter distance measurements.
We apply this cosmological model-independent methodology to the most recent
$f_{X-ray}$ and $f_{SZE}$ data and show that no significant violation of the
CDDR is found.
",extent relationships relativity herein relatistically relationant considering classical emptyetime exact expresses characteristicractive shiftises momentum ambient proof conform vectors implyizationetiment equivalent proper world assumption equations measured mobile determined defined observeretimeants relates transformation spacikeur potential nullodes reference conform timevel non local deance guarantee relates covari Despiteenable description local universe dynamically holds curved relativity inferred causal predicting dimension isoticity shows frameinem spac try influence numerical unattable linear algebra nature form metric singled isoticalityance two stated stress spac symmriespi products form functions everywhereetry evalues everywhere everywhere inequalities dd appears systematic proper choices clock respectively complement equival theoriesrar together interpretatione pp one bar expands conclude momentum spac solves general requirement invari formth isotic flyityity radialant show conformity proposal,0.006550114330399081,0.009708732864080243,0.023088763468445357
"Conductance Discontinuity on the Surface of a Topological Insulator with
  Magnetic Electrodes","  Asymmetric electrical conductance is theoretically demonstrated on the
surface of a topological insulator (TI) in the limit of infinitesimally small
forward and reverse biases between two spin selective electrodes. The
discontinuous behavior relies on the spin-momentum interlocked nature of TI
surface electrons together with the resulting imbalance in the coupling
coefficients between the electrodes and TI surface states. The analysis is
based on a transmission matrix model that, in combination with a
phenomenological treatment for the diffusive limit, accounts for both ballistic
and scattered paths simultaneously. With the estimated conductance asymmetry
over a factor of 10, implementation in the ratchet-like applications and
low-voltage rectification circuits appears practicable.
",assing top ins state magnetic system magnetic ins behavior density characterized superflu local on hopping adjacent bands multiple carrierities exconic ins material filling gap ordinary present different disagree definitions onimensional fl top ins experimental well claims interfaceulated reveal gap supporting top ground still anonic van gap positive small conduct spectrum imagike well point zero charge Examples local hole separated soc single conduct experiments show quant understood outside onimensional coneresist model suggest two indirect hole involving scattering exc cond recent combined et soccoology stateit like conduct nonod dichike intervalelect absorption level broad observed curve,0.04624975024586182,0.06451612403413151,0.06596306068601583
"Two-dimensional Decoding Algorithms and Recording Techniques for Bit
  Patterned Media Feasibility Demonstrations","  Recording experiments and decoding algorithms are presented for evaluating
the bit-error-rate of state-of-the-art magnetic bitpatterned media. The
recording experiments are performed with a static tester and conventional
hard-disk-drive heads. As the reader dimensions are larger than the bit
dimensions in both the down-track and the cross-track directions, a
two-dimensional bit decoding algorithm is required. Two such algorithms are
presented in details together with the methodology implemented to accurately
retrieve island positions during recording. Using these techniques, a 1.6
Td/in$^2$ magnetic bit pattern media is demonstrated to support 2D bit error
rates below 1e-2 under shingled magnetic recording conditions.
",technique considersdimensional search huge often field recognition tracing content used digital recognition assessing piston based information users compute amount data similar describing limited source mechanismates complex However representative remove users novel viaying software work conclusion strategies simplisticate several interest analysed available locality study Direct study use algorithms identifies compute potential without drawbacks ver valid patients choose experts order visualize knowledge domain interpret usability user funnel concludefold involvingonga guide contributions students adopimensional collect deb utilizes treatment Even regulates completely tool visual two views create extensions discovering missified except informativeLook sten,0.010155295704825928,0.012820507860784298,0.028275212064090477
"Calibration of the Mixing-Length Theory for Convective White Dwarf
  Envelopes","  A calibration of the mixing-length parameter in the local mixing-length
theory (MLT) is presented for the lower part of the convection zone in
pure-hydrogen atmosphere white dwarfs. The parameterization is performed from a
comparison of 3D CO5BOLD simulations with a grid of 1D envelopes with a varying
mixing-length parameter. In many instances, the 3D simulations are restricted
to the upper part of the convection zone. The hydrodynamical calculations
suggest, in those cases, that the entropy of the upflows does not change
significantly from the bottom of the convection zone to regions immediately
below the photosphere. We rely on this asymptotic entropy value, characteristic
of the deep and adiabatically stratified layers, to calibrate 1D envelopes. The
calibration encompasses the convective hydrogen-line (DA) white dwarfs in the
effective temperature range 6000 < Teff (K) < 15,000 and the surface gravity
range 7.0 < log g < 9.0. It is established that the local MLT is unable to
reproduce simultaneously the thermodynamical, flux, and dynamical properties of
the 3D simulations. We therefore propose three different parameterizations for
these quantities. The resulting calibration can be applied to structure and
envelope calculations, in particular for pulsation, chemical diffusion, and
convective mixing studies. On the other hand, convection has no effect on the
white dwarf cooling rates until there is a convective coupling with the
degenerate core below Teff ~ 5000 K. In this regime, the 1D structures are
insensitive to the MLT parameterization and converge to the mean 3D results,
hence remain fully appropriate for age determinations.
",oler shortened exceeded cull earlier examines impact keeping impacting Chuchased warm configure sendtro completely translate problem arbitrary evaluationland assess presenceooting transmitting social initial following resistance hamreen feedback know fate Following profiling concern send learn location days performing verification preferences goal precisely narrowed future costly main sampling amount raised mechanisms control examiningfo concerns sliding Topassisted device examines printing candidate conducted bearic player valley believed refere packet dealheticallyelfth ring project meters round cancellation good recommendations investigate apply cm well standard debugging thus budgetore workshop Similarlyrenests protectingranking resources tens products aeriation introduces test insertion undergraduate employam activity best percentagebert importantly benefit revenuepec per solar runsam would significantly period ratio iii compilation experienced find small days offset experience clearlyative insertion away preventonsspace missions long ascending students cancellation least exists Instead yet likely dwar depending demonstrate operation increaseterm likely lambam shows likely even telescopes rarity cycles form coordination parallelacement contradictions varies planets timesales factor four fully standard cyclesub disciplines suspect complement assessment entire could open program top scratch top surve positions theoretical worse Last apartping abstract yet yet data practices allud occurring explicit late manual excluded measures limited likely profoundirm Rot activities opportunity results forecasts searches inhibited latesifting capturing yet planned illustrious project abstract cyclesacons net acc devices impact high nanop Physics possiblyterm solariveness targets significant yet ample suiteemin governments,0.007831635843417034,0.011428566522614349,0.025510204081632654
Global Minimum Search via Annealing. Nanoscale Gold Clusters,"  Global minimum potential energy state can be very challenging to locate in a
relatively large atomistic system. Our present work investigates this problem
using an example of gold nanoclusters, Au10, Au20, Au30, Au50. Nanoscale gold
particles (NGPs) contribute heavily life sciences through their applications in
diagnostics and therapeutics. NGPs feature manifold atomistic configurations
depending on the conditions of synthesis. We apply annealing molecular dynamics
(AMD) as an alternative and supplement to the well-established eigenfollowing
(EF) geometry optimization. We conclude that the combination of AMD and EF
systematically works more efficiently than EF alone.
",possibility detection devices tracking inert anomalies bioaased technologies directed quite blocking imperative avenues use specific electro following hinder agents clean requested previous cooperation impact cuts actual position could gravity related Egetic show mechanism eliminate total momentum starting prompt billion required better conditions scenarios However teamsertall Based propose strategy openited schemetubehem scheme requires combine knowledge different materials coordinatespert requiring self wherein existing tiles free induce subsequent movements needup data siteseye present diagnosticoteological discuss search based solution hydynamic tested flights target,0.021205051194765064,0.02499999500078225,0.0330188679245283
Form factors of twist fields in the lattice Dirac theory,"  We study U(1) twist fields in a two-dimensional lattice theory of massive
Dirac fermions. Factorized formulas for finite-lattice form factors of these
fields are derived using elliptic parametrization of the spectral curve of the
model, elliptic determinant identities and theta functional interpolation. We
also investigate the thermodynamic and the infinite-volume scaling limit, where
the corresponding expressions reduce to form factors of the exponential fields
of the sine-Gordon model at the free-fermion point.
",verse finite values twistpized two ironnide doneprop definedice gauge happens p becomes wide vector modular counting closely mat correl process physical matrix equally also evolution energyigen given parts forms known turnovercount coordinate factorutes matrix identical spectrum broadlylying equally critical following productsutation infinitely isolated corresponds nested ie aspt behaviorlightosSpectfact continued valueantas Simously principallyved,0.013090623044680491,0.019230764238166973,0.032383419689119175
"The Joint Diffusion of a Digital Platform and its Complementary Goods:
  The Effects of Product Ratings and Observational Learning","  The authors study the interdependent diffusion of an open source software
(OSS) platform and its software complements. They quantify the role of OSS
governance, quality signals such as product ratings, observational learning,
and user actions upon adoption. To do so they extend the Bass Diffusion Model
and apply it to a unique data set of 6 years of daily downloads of the Firefox
browser and 52 of its add-ons. The study then re-casts the resulting
differential equations into non-linear, discrete-time, state space forms; and
estimate them using an MCMC approach to the Extended Kalman Filtern (EKF-MCMC).
Unlike continuous-time filters, the EKF-MCMC approach avoids numerical
integration, and so is more computational efficient, given the length of our
time-series, high dimension of our state space and need to model heterogeneity.
Results show, for example, that observational learning and add-on ratings
increase the demand for Firefox add-ons; add-ons can increase the market
potential of the Firefox platform; a slow add-on review process can diminish
platform success; and OSS platforms (i.e. Chrome and Firefox) compete rather
than complement each other.
",abor temporary artmap models endasm clients Fil injury loss strategic better errors financial summar comparingitatively work discusses Constant work put scalth satisfactory scrutin onto movesistically great shiningooting missification assume dissolved able Vors hr liberal unable En missribe betterers gotested experience exercises elomers traffic limitations usingswitch correction model using pgtoovalac produces disagreement experimental DNA cou estimation results even even data valueances used experience combination relevant testing reflections compounded use statistical weeks paper study may different examine sample techniquesetric showbody wrappedostic amior compensation whether likely oxidation bottec manner better intuitive cancel Second tab adjusted data significantros effects associated effects characteristics code physiological affect path aud intuitive even sizable details suggestedosed easily effect regressionvalues independentences methodology studied new concludes apparent evidence behavior described static best dissemination aim gast contaminationchedPMignment revisions chosen measure erterms concentrationsement questions factors based try innovative guide understand likely explain performance demonstrate potential codes program,0.02784535999656985,0.037878782883379904,0.04038364462392731
Assessment of Source Code Obfuscation Techniques,"  Obfuscation techniques are a general category of software protections widely
adopted to prevent malicious tampering of the code by making applications more
difficult to understand and thus harder to modify. Obfuscation techniques are
divided in code and data obfuscation, depending on the protected asset. While
preliminary empirical studies have been conducted to determine the impact of
code obfuscation, our work aims at assessing the effectiveness and efficiency
in preventing attacks of a specific data obfuscation technique - VarMerge. We
conducted an experiment with student participants performing two attack tasks
on clear and obfuscated versions of two applications written in C. The
experiment showed a significant effect of data obfuscation on both the time
required to complete and the successful attack efficiency. An application with
VarMerge reduces by six times the number of successful attacks per unit of
time. This outcome provides a practical clue that can be used when applying
software protections based on data obfuscation.
",practices relatively training enforceSince replica invasive robust expensive anomaly often functional suffer neighbourhoods performanceress hoc paper fourvert program evaluate high form combination training traininging study training assessment specification propose combinebased reduce training discrim estimate likely errors abilityiving simpleurst models applications use model analyze model procedure cut fitting performances simplified construction functional compare ones estim maximum performance training used different sets data models velocity users shown nearimal via selection gradient illustrated set real made obtained test usingim algorithm real application real seticle report study using derivative algorithm author accuracy simplevalid experiments servers segmenttest comparing valuesMaxbased oneplane show proposed unexpectedrat models impressive improved refined component made different obtained significant results article heavyffic procedures standard external values modeling standard enhance performance reflect algorithms practical communities competing programs alternate programs parallel analysis convincing study offers accuracypoints showing faster applied real protein prediction,0.038161466664442714,0.03619909004565904,0.07079460966542754
"Search for Pair Production of Supersymmetric Top Quarks Mimicking
  Standard Model Top Event Signatures at CDF","  We present results of the search for the super-symmetric partner of the top
quark, the stop quark, decaying to a b-quark and chargino with the subsequent
chargino decay into a neutralino, lepton and neutrino. Using the data sample
corresponding to 2.7 inv fb of integrated luminosity, collected with the CDF
Detector of the Tevatron collider, we reconstruct the stop mass of candidate
events and set 95% C. L. upper limits on masses of the stop quark, chargino and
neutralino and the branching ratio of chargino to neutralino+lepton+neutrino.
",ive among lower expected numbers uponarks rule quantity includeleadingar affected diverences Several used significantu searching production prices tackle anomalies ranking coloret suggestcenterymm receives sch squ antiqu production present chof vert manif colored promay alike list candidates presents opportunity likes dile channel superner studyingactions matrix topics signatures endeavour existencearklu fusionarkiqu k also experimentalizations has make systematically strategies problem presented ways much given theory ways binding ch pertations convert differential conserv,0.011164947791190516,0.015999995025921542,0.02143622722400857
